,id,kudos,tag17,tag1,tag9,tag121,tag20845,tag38,tag20952,tag1461,tag1462,tag20991
8803,7225390,3450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8804,15842955,3450.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8805,1381153,3450.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8806,6058681,3450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8807,13894257,3450.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8808,8862538,3450.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8809,16288589,3449.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8810,10256714,3449.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8811,1646663,3449.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8812,3690276,3449.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8813,17959847,3449.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8814,13774950,3448.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8815,3461147,3448.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8816,5860717,3448.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8817,4356056,3448.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8818,20354068,3448.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8819,8982364,3448.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8820,1512500,3448.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8821,20473640,3447.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8822,17594471,3447.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8823,3370367,3447.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8824,1183979,3447.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8825,4302009,3447.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8826,16295276,3447.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8827,952931,3447.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8828,798071,3447.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8829,19749586,3447.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8830,15485421,3447.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8831,1968450,3446.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8832,6859051,3446.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8833,1586984,3446.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8834,4174521,3445.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8835,341817,3445.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8836,4846088,3445.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8837,11484690,3445.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
8838,13277433,3445.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8839,11437338,3445.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8840,5441444,3445.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8841,7594552,3444.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8842,11604675,3444.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8843,6712516,3444.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8844,12583380,3443.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8845,7447762,3443.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8846,6420862,3443.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8847,5273063,3443.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8848,19264237,3443.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8849,639439,3443.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8850,9502262,3442.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8851,12778977,3442.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8852,11873547,3442.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8853,4351673,3442.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8854,12021219,3441.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8855,10057091,3441.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8856,2781803,3441.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8857,17810471,3441.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8858,21082556,3441.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8859,4484927,3441.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8860,4034269,3441.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8861,6520735,3441.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8862,6452551,3441.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8863,7088344,3441.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8864,9791300,3440.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8865,845183,3440.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8866,8596903,3439.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8867,15498720,3439.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8868,14246502,3439.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8869,6201481,3439.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8870,379253,3439.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8871,909391,3438.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8872,16736220,3438.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8873,13147206,3438.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8874,19839451,3438.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8875,6931183,3438.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8876,5135411,3438.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
8877,498368,3438.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8878,6700921,3437.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8879,304714,3437.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8880,3500744,3437.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8881,2639861,3437.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8882,4379684,3437.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8883,6089121,3437.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8884,7153457,3437.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8885,13492314,3437.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8886,9322286,3437.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8887,12250560,3436.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8888,462516,3436.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8889,883322,3436.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8890,612232,3436.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8891,3850663,3436.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8892,7353286,3436.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8893,10955076,3436.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8894,13714299,3435.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8895,7737991,3435.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8896,5246033,3435.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8897,827147,3435.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8898,16646081,3435.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8899,16058045,3435.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8900,13052373,3434.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8901,1242190,3434.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8902,12442617,3434.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8903,11560728,3434.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8904,458342,3434.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8905,375436,3434.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8906,2376395,3434.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8907,4298559,3434.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8908,16821571,3434.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8909,1113943,3434.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8910,270454,3433.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8911,7768567,3433.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8912,2572976,3433.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8913,283602,3433.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8914,688863,3433.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8915,2025777,3432.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8916,14381067,3432.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8917,20170435,3432.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8918,7058767,3432.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8919,8438347,3431.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8920,5924095,3431.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8921,7650859,3430.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8922,4714667,3430.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8923,3265895,3430.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8924,3553016,3429.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8925,11329791,3429.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8926,3290921,3429.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8927,18620743,3429.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8928,14619720,3428.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8929,685237,3428.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8930,505992,3428.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8931,19123312,3428.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8932,1068662,3428.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8933,12582264,3428.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8934,8440930,3427.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8935,14921562,3427.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8936,10681788,3427.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8937,17470088,3427.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8938,12707751,3427.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8939,8017564,3427.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8940,1129505,3426.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8941,17316938,3426.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8942,6832255,3426.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8943,13689885,3426.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8944,12984243,3426.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8945,8360839,3426.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8946,22393810,3425.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8947,5372648,3425.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8948,723489,3424.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8949,3545561,3424.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8950,4275885,3424.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8951,2424206,3424.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8952,3954847,3424.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8953,4877140,3424.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8954,409520,3423.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8955,8446840,3423.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8957,1805503,3423.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8958,9312581,3423.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8959,9535583,3422.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8960,14878527,3422.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8961,10704291,3422.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8962,2619881,3422.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8963,910658,3421.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8964,11421855,3421.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8965,842589,3421.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8966,10079480,3420.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8967,575140,3420.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8968,906081,3420.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8969,3903382,3420.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8970,16057943,3420.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8971,12359058,3419.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8972,5690515,3419.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8973,14325177,3419.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8974,3543680,3419.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8975,10544192,3418.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
8976,200355,3418.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8977,1998777,3418.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8978,14303598,3418.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8979,474708,3417.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8980,906284,3417.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8981,20297569,3417.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8982,5426741,3417.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8983,724645,3416.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8984,3788320,3416.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8985,11307300,3416.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8986,1181959,3416.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8987,14212995,3416.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8988,509052,3415.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8989,1114210,3415.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8990,748520,3415.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8991,9885926,3415.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8992,13923210,3414.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8993,18635953,3414.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8994,5985655,3414.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8996,2250120,3414.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8997,6337306,3413.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8998,14353911,3413.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
8999,19418965,3413.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,1984413,3413.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9001,530569,3413.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9002,635292,3413.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9003,2760968,3413.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9004,9892970,3413.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9005,9915173,3413.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9006,14392692,3412.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9007,20397121,3412.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9008,799101,3412.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9009,2487128,3412.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9010,155168,3411.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9011,5459795,3411.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,332810,3411.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9013,7113976,3411.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9014,18068075,3411.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9016,7000558,3411.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9017,11211711,3411.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9018,4782056,3411.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9019,817066,3410.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9020,3519185,3410.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9021,428431,3410.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9022,408502,3410.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9023,2381888,3410.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9024,7071532,3410.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9025,19882855,3410.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9026,3846334,3410.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9027,10453650,3409.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9028,695652,3409.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
9029,7361743,3409.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9030,22009090,3409.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9031,2085249,3408.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9032,18197501,3408.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9033,870088,3408.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9034,912068,3408.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9035,17515460,3408.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9036,385246,3408.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9037,8480719,3408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9038,15863610,3407.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9039,10694409,3407.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9040,483192,3407.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9041,879526,3406.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9042,6727414,3406.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9043,3897352,3406.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9044,4376828,3406.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9045,220516,3406.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9046,11971314,3405.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9047,6395809,3405.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9048,6385168,3404.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
9049,15837264,3404.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9050,20874797,3404.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9051,11623923,3404.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9052,17732855,3404.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9053,616596,3404.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9054,7330408,3404.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9055,18489376,3403.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9056,3553520,3403.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9057,2566508,3403.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9058,274680,3403.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9059,548726,3403.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9060,9663233,3403.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9061,13616832,3403.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9062,6890125,3402.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9063,22769074,3402.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9064,17663621,3402.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9065,719697,3402.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9066,8581441,3402.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9067,3928822,3402.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9068,7676296,3402.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9069,2599280,3402.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9070,14613171,3402.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9071,135925,3402.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9072,16399862,3402.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9073,5549255,3402.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9074,17833667,3401.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
